ENSEMBL_gene,HGNC_symbol,a,b,HGNC_symbol_unique
ENSMUSG00000108965,Gm44551,2,171,Gm44551-108965
ENSMUSG00000073998,Or2at4,3,1330,Or2at4-73998
ENSMUSG00000109275,Gm19182,2,577,Gm19182-109275
ENSMUSG00000073997,Or2at1,4,2278,Or2at1-73997
ENSMUSG00000053360,F730035P03Rik,5,917,F730035P03Rik-53360
ENSMUSG00000035239,Neu3,7,3341,Neu3-35239
ENSMUSG00000035227,Spcs2,8,4221,Spcs2-35227
ENSMUSG00000035211,Xrra1,11,4398,Xrra1-35211
ENSMUSG00000109002,Gm38405,2,1481,Gm38405-109002
ENSMUSG00000108985,A930030B08Rik,2,3965,A930030B08Rik-108985
ENSMUSG00000058761,Rnf169,6,7640,Rnf169-58761
ENSMUSG00000108823,Gm18959,2,655,Gm18959-108823
ENSMUSG00000109384,Gm17931,2,634,Gm17931-109384
ENSMUSG00000030732,Chrdl2,14,3660,Chrdl2-30732
ENSMUSG00000030726,Pold3,17,4601,Pold3-30726
ENSMUSG00000030725,Lipt2,5,1663,Lipt2-30725
ENSMUSG00000109186,Gm34821,2,2543,Gm34821-109186
ENSMUSG00000035165,Kcne3,15,1779,Kcne3-35165
ENSMUSG00000109435,Gm7067,2,1249,Gm7067-109435
ENSMUSG00000030729,Pgm2l1,18,9583,Pgm2l1-30729
ENSMUSG00000089987,Gpx2-ps1,3,571,Gpx2-ps1-89987
ENSMUSG00000051048,P4ha3,18,3135,P4ha3-51048
ENSMUSG00000030718,Ppme1,10,3100,Ppme1-30718
ENSMUSG00000047248,C2cd3,21,11994,C2cd3-47248
ENSMUSG00000109046,Gm44571,2,533,Gm44571-109046
ENSMUSG00000099137,Gm10603,2,7007,Gm10603-99137
ENSMUSG00000102241,Gm37716,2,947,Gm37716-102241
ENSMUSG00000032942,Ucp3,15,3135,Ucp3-32942
ENSMUSG00000033685,Ucp2,14,6989,Ucp2-33685
ENSMUSG00000030708,Dnajb13,15,2732,Dnajb13-30708
ENSMUSG00000109560,Gm8463,2,613,Gm8463-109560
ENSMUSG00000044881,Coa4,8,2627,Coa4-44881
ENSMUSG00000109123,Gm39059,2,424,Gm39059-109123
ENSMUSG00000030706,Mrpl48,18,8152,Mrpl48-30706
ENSMUSG00000108990,Gm44648,2,329,Gm44648-108990
ENSMUSG00000081359,Cox20b,2,353,Cox20b-81359
ENSMUSG00000030704,Rab6a,15,3728,Rab6a-30704
ENSMUSG00000082210,Gm14382,2,437,Gm14382-82210
ENSMUSG00000030701,Plekhb1,18,3713,Plekhb1-30701
ENSMUSG00000108866,Gm35082,2,718,Gm35082-108866
ENSMUSG00000029461,Fam168a,18,7252,Fam168a-29461
ENSMUSG00000109035,Gm45209,2,353,Gm45209-109035
ENSMUSG00000097388,Gm3200,2,1002,Gm3200-97388
ENSMUSG00000109109,Gm44953,2,1286,Gm44953-109109
ENSMUSG00000008318,Relt,11,3280,Relt-8318
ENSMUSG00000032875,Arhgef17,9,10795,Arhgef17-32875
ENSMUSG00000093296,Mir3102,3,104,Mir3102-93296
ENSMUSG00000048779,P2ry6,6,2887,P2ry6-48779
ENSMUSG00000109132,Gm44545,2,746,Gm44545-109132
ENSMUSG00000032860,P2ry2,6,3927,P2ry2-32860
ENSMUSG00000108895,Gm45070,2,246,Gm45070-108895
ENSMUSG00000109171,Gm5735,2,167,Gm5735-109171
ENSMUSG00000030691,Fchsd2,16,16627,Fchsd2-30691
ENSMUSG00000083121,Gm6341,4,411,Gm6341-83121
ENSMUSG00000111425,Gm47324,2,1061,Gm47324-111425
ENSMUSG00000047767,Atg16l2,18,8469,Atg16l2-47767
ENSMUSG00000030688,Stard10,16,2419,Stard10-30688
ENSMUSG00000092364,Gm20476,3,492,Gm20476-92364
ENSMUSG00000110099,Gm45344,2,341,Gm45344-110099
ENSMUSG00000110239,Gm45620,3,524,Gm45620-110239
ENSMUSG00000032812,Arap1,19,8433,Arap1-32812
ENSMUSG00000109656,Gm45548,3,3175,Gm45548-109656
ENSMUSG00000030653,Gm45837,18,4139,Gm45837-30653
ENSMUSG00000110195,Pde2a,2,6149,Pde2a-110195
ENSMUSG00000065446,Mir139,3,68,Mir139-65446
ENSMUSG00000110301,Gm35363,2,1317,Gm35363-110301
ENSMUSG00000120140,Gm57204,1,1267,Gm57204-120140
ENSMUSG00000092517,Art2a,3,1333,Art2a-92517
ENSMUSG00000067121,Gm7027,3,862,Gm7027-67121
ENSMUSG00000030651,Art2b,6,2828,Art2b-30651
ENSMUSG00000001829,Clpb,18,9960,Clpb-1829
ENSMUSG00000110360,Gm45380,2,315,Gm45380-110360
ENSMUSG00000007946,Phox2a,12,2035,Phox2a-7946
ENSMUSG00000032737,Inppl1,14,6399,Inppl1-32737
ENSMUSG00000073985,Gm10602,4,4764,Gm10602-73985
ENSMUSG00000032725,Folr2,11,1546,Folr2-32725
ENSMUSG00000110295,Gm45319,2,318,Gm45319-110295
ENSMUSG00000001827,Folr1,13,2297,Folr1-1827
ENSMUSG00000030649,Anapc15,19,5161,Anapc15-30649
ENSMUSG00002075134,Gm56358,1,96,Gm56358-2075134
ENSMUSG00000078630,Tomt,9,2857,Tomt-78630
ENSMUSG00000030842,Lamtor1,13,3215,Lamtor1-30842
ENSMUSG00000064307,Lrrc51,14,1210,Lrrc51-64307
ENSMUSG00000066306,Numa1,14,7919,Numa1-66306
ENSMUSG00000110150,Gm8523,2,552,Gm8523-110150
ENSMUSG00000109872,Gm45312,2,311,Gm45312-109872
ENSMUSG00000110287,Gm45313,2,178,Gm45313-110287
ENSMUSG00000070427,Il18bp,5,3026,Il18bp-70427
ENSMUSG00000070426,Rnf121,13,4427,Rnf121-70426
ENSMUSG00000099481,Xndc1,7,5278,Xndc1-99481
ENSMUSG00000070425,Xntrpc,14,5673,Xntrpc-70425
ENSMUSG00000100254,Trpc2,2,2874,Trpc2-100254
ENSMUSG00000070424,Art5,13,2058,Art5-70424
ENSMUSG00000030996,Art1,9,2809,Art1-30996
ENSMUSG00000066279,Chrna10,4,2628,Chrna10-66279
ENSMUSG00000063550,Nup98,9,12602,Nup98-63550
ENSMUSG00000030990,Pgap2,19,4529,Pgap2-30990
ENSMUSG00000111339,Gm57190,2,606,Gm57190-111339
ENSMUSG00000073982,Rhog,12,1420,Rhog-73982
ENSMUSG00000120774,Gm57213,1,356,Gm57213-120774
ENSMUSG00000030987,Stim1,6,10371,Stim1-30987
ENSMUSG00000110175,Gm18255,2,765,Gm18255-110175
ENSMUSG00000030978,Rrm1,11,11012,Rrm1-30978
ENSMUSG00000109940,Gm45399,2,1016,Gm45399-109940
ENSMUSG00000044814,Or55b3,7,1456,Or55b3-44814
ENSMUSG00000043925,Or55b4,8,3270,Or55b4-43925
ENSMUSG00000044824,Or55b10,10,3496,Or55b10-44824
ENSMUSG00000109822,Gm8556,2,664,Gm8556-109822
ENSMUSG00000109906,Or52b4j-ps1,2,326,Or52b4j-ps1-109906
ENSMUSG00000073979,Or52b4,3,936,Or52b4-73979
ENSMUSG00000073978,Or52b4i,10,4287,Or52b4i-73978
ENSMUSG00000073977,Or52b3,3,1891,Or52b3-73977
ENSMUSG00000030966,Trim21,14,3714,Trim21-30966
ENSMUSG00000109756,Gm5339,2,1102,Gm5339-109756
ENSMUSG00000073975,Or51r1,4,4958,Or51r1-73975
ENSMUSG00000073974,Or52p2,5,5440,Or52p2-73974
ENSMUSG00000073973,Or52k2,5,4206,Or52k2-73973
ENSMUSG00000073972,Or52m2,3,3972,Or52m2-73972
ENSMUSG00000073971,Or52m1,4,2659,Or52m1-73971
ENSMUSG00000110251,Gm2996,2,537,Gm2996-110251
ENSMUSG00000073970,Or51h1,2,948,Or51h1-73970
ENSMUSG00000073969,Or52i2,4,3825,Or52i2-73969
ENSMUSG00000110352,Gm45687,2,155,Gm45687-110352
ENSMUSG00000073968,Trim68,5,3477,Trim68-73968
ENSMUSG00000109618,Gm45527,2,774,Gm45527-109618
ENSMUSG00000073967,Or51d1,4,2690,Or51d1-73967
ENSMUSG00000070423,Or51e1,7,3041,Or51e1-70423
ENSMUSG00000110376,Gm45688,2,101,Gm45688-110376
ENSMUSG00000066273,Or51a39,7,2372,Or51a39-66273
ENSMUSG00000066272,Or51a25,6,1560,Or51a25-66272
ENSMUSG00000088888,Gm24210,3,133,Gm24210-88888
ENSMUSG00000043366,Or51e2,17,6033,Or51e2-43366
ENSMUSG00000110008,Or51f23b,6,3323,Or51f23b-110008
ENSMUSG00000073966,Or51f5,4,2498,Or51f5-73966
ENSMUSG00000110122,Or51f23c,2,951,Or51f23c-110122
ENSMUSG00000110074,Or51u1-ps1,2,873,Or51u1-ps1-110074
ENSMUSG00000048469,Or51f23,7,951,Or51f23-48469
ENSMUSG00000109596,Or51f4-ps1,2,944,Or51f4-ps1-109596
ENSMUSG00000060888,Or51f1,6,2050,Or51f1-60888
ENSMUSG00000110152,Gm45689,2,133,Gm45689-110152
ENSMUSG00000109878,Or52r6-ps1,2,857,Or52r6-ps1-109878
ENSMUSG00000073965,Or51f2,2,942,Or51f2-73965
ENSMUSG00000062142,Or52r1,6,4741,Or52r1-62142
ENSMUSG00000073964,Or51a8,4,1423,Or51a8-73964
ENSMUSG00000043310,Or51s1,5,5158,Or51s1-43310
ENSMUSG00000073963,Or51h5,4,1233,Or51h5-73963
ENSMUSG00000052785,Or51h7,8,933,Or51h7-52785
ENSMUSG00000045824,Or51t4,7,1041,Or51t4-45824
ENSMUSG00000066269,Or51a6,8,3512,Or51a6-66269
ENSMUSG00000073962,Or51a7,10,3141,Or51a7-73962
ENSMUSG00000043354,Or51g2,3,3282,Or51g2-43354
ENSMUSG00000045792,Or51g1,3,3665,Or51g1-45792
ENSMUSG00000110033,Or51a3-ps1,2,939,Or51a3-ps1-110033
ENSMUSG00000110143,Or51a41-ps1,2,943,Or51a41-ps1-110143
ENSMUSG00000109845,Or51a44-ps1,2,556,Or51a44-ps1-109845
ENSMUSG00000073961,Or52r1b,5,3127,Or52r1b-73961
ENSMUSG00000073960,Or51f1d,2,960,Or51f1d-73960
ENSMUSG00000073959,Or52r1c,6,3152,Or52r1c-73959
ENSMUSG00000078080,Or51f1e,7,1030,Or51f1e-78080
ENSMUSG00000066268,Or51a5,7,6183,Or51a5-66268
ENSMUSG00000080891,Or51l1,6,948,Or51l1-80891
ENSMUSG00000082714,Gm15120,2,301,Gm15120-82714
ENSMUSG00000084262,Or51p1,6,4607,Or51p1-84262
ENSMUSG00000083254,Gm15116,2,663,Gm15116-83254
ENSMUSG00000051362,Or52e2,3,966,Or52e2-51362
ENSMUSG00000084356,Or52c1-ps1,3,898,Or52c1-ps1-84356
ENSMUSG00000057461,Or52s1b,4,5322,Or52s1b-57461
ENSMUSG00000073956,Or52j3,4,6566,Or52j3-73956
ENSMUSG00000073955,Or52s1,3,984,Or52s1-73955
ENSMUSG00000073954,Or52e3,6,2812,Or52e3-73954
ENSMUSG00000083383,Or52e51-ps1,3,954,Or52e51-ps1-83383
ENSMUSG00000057321,Usp17ld,3,1987,Usp17ld-57321
ENSMUSG00002076718,Gm56379,1,121,Gm56379-2076718
ENSMUSG00002076523,Gm56380,1,121,Gm56380-2076523
ENSMUSG00002074985,Gm56381,1,321,Gm56381-2074985
ENSMUSG00000073953,Or52e19,5,3392,Or52e19-73953
ENSMUSG00000073952,Or52ab2,6,2727,Or52ab2-73952
ENSMUSG00000073951,Or52ab7,5,2026,Or52ab7-73951
ENSMUSG00000073950,Or52ab4,7,2183,Or52ab4-73950
ENSMUSG00000045540,Or52ad1,6,3527,Or52ad1-45540
ENSMUSG00000109951,Or52s19,3,2266,Or52s19-109951
ENSMUSG00000082739,Or52ab8-ps1,5,948,Or52ab8-ps1-82739
ENSMUSG00000121427,Gm65469,1,1169,Gm65469-121427
ENSMUSG00000059874,Or52e19b,3,1021,Or52e19b-59874
ENSMUSG00000058976,Usp17lc,5,2453,Usp17lc-58976
ENSMUSG00002076059,Gm56389,1,121,Gm56389-2076059
ENSMUSG00000109659,Or52s6,4,2921,Or52s6-109659
ENSMUSG00000073949,Or51l14,5,2660,Or51l14-73949
ENSMUSG00000081945,Or52d13,5,5710,Or52d13-81945
ENSMUSG00000073948,Or52ae7,4,1482,Or52ae7-73948
ENSMUSG00000046396,Or51af1,8,3429,Or51af1-46396
ENSMUSG00000045584,Or51ag1,5,1643,Or51ag1-45584
ENSMUSG00000096584,Or51aa5,3,2301,Or51aa5-96584
ENSMUSG00000094119,Or51aa2,4,2556,Or51aa2-94119
ENSMUSG00000078624,Or51ab3,5,5219,Or51ab3-78624
ENSMUSG00000073947,Or51ah3,5,3469,Or51ah3-73947
ENSMUSG00000047544,Or51ac3,8,1698,Or51ac3-47544
ENSMUSG00000073946,Or52z12,6,3129,Or52z12-73946
ENSMUSG00002075901,Gm56397,1,110,Gm56397-2075901
ENSMUSG00000073945,Or52z13,3,3304,Or52z13-73945
ENSMUSG00000073944,Or52z14,7,1416,Or52z14-73944
ENSMUSG00000045132,Or51v14,4,7527,Or51v14-45132
ENSMUSG00000081315,Or51v15-ps1,3,938,Or51v15-ps1-81315
ENSMUSG00000050085,Or52a33,6,2246,Or52a33-50085
ENSMUSG00000099687,Or51b6b,4,3980,Or51b6b-99687
ENSMUSG00000045780,Or51v8,4,5731,Or51v8-45780
ENSMUSG00000073943,Or52z15,6,966,Or52z15-73943
ENSMUSG00000081038,Or51v16-ps1,3,318,Or51v16-ps1-81038
ENSMUSG00000082077,Or52ae6-ps1,2,822,Or52ae6-ps1-82077
ENSMUSG00000094822,Or52a20,3,4735,Or52a20-94822
ENSMUSG00000096516,Or52a24,4,1553,Or52a24-96516
ENSMUSG00000047545,Or52ae9,6,2637,Or52ae9-47545
ENSMUSG00000050281,Or51l4,5,2231,Or51l4-50281
ENSMUSG00000058662,Or52a5b,5,2829,Or52a5b-58662
ENSMUSG00000061626,Or52a5,7,4093,Or52a5-61626
ENSMUSG00000047535,Or52z1,12,3851,Or52z1-47535
ENSMUSG00000073940,Hbb-bt,4,703,Hbb-bt-73940
ENSMUSG00000121140,Gm57232,1,204,Gm57232-121140
ENSMUSG00000052305,Hbb-bs,7,768,Hbb-bs-52305
ENSMUSG00000083967,Gm15115,2,264,Gm15115-83967
ENSMUSG00000083216,Hbb-bh3,3,266,Hbb-bh3-83216
ENSMUSG00000078621,Hbb-bh2,3,558,Hbb-bh2-78621
ENSMUSG00000052217,Hbb-bh1,7,613,Hbb-bh1-52217
ENSMUSG00000085700,Hbb-bh0,2,129,Hbb-bh0-85700
ENSMUSG00000052187,Hbb-y,5,633,Hbb-y-52187
ENSMUSG00000058200,Or51b4,3,3080,Or51b4-58200
ENSMUSG00000083854,Dnajc19-ps,4,351,Dnajc19-ps-83854
ENSMUSG00000063615,Or51b17,7,5001,Or51b17-63615
ENSMUSG00000110259,Or51b6,3,2936,Or51b6-110259
ENSMUSG00000042219,Or51m1,7,960,Or51m1-42219
ENSMUSG00000073938,Or51ai2,4,3282,Or51ai2-73938
ENSMUSG00000109837,Gm45655,2,160,Gm45655-109837
ENSMUSG00000073937,Or51k2,3,3915,Or51k2-73937
ENSMUSG00000080751,Or51k7,2,955,Or51k7-80751
ENSMUSG00000094520,Or51q1,5,8565,Or51q1-94520
ENSMUSG00000082281,Gm4886,2,1176,Gm4886-82281
ENSMUSG00000055621,Or51k3-ps1,9,935,Or51k3-ps1-55621
ENSMUSG00000084236,Or51k4-ps1,3,471,Or51k4-ps1-84236
ENSMUSG00000094063,Or51q1c,5,1158,Or51q1c-94063
ENSMUSG00000109824,4930516K23Rik,5,1078,4930516K23Rik-109824
ENSMUSG00000066263,Or51k1,11,6592,Or51k1-66263
ENSMUSG00000066262,Or51i1,6,4009,Or51i1-66262
ENSMUSG00000073932,Or51i2,3,2379,Or51i2-73932
ENSMUSG00000049797,Or51a10,6,4715,Or51a10-49797
ENSMUSG00000090219,Or51a42,5,6133,Or51a42-90219
ENSMUSG00000110012,Or51a43,3,3666,Or51a43-110012
ENSMUSG00000051340,Or51a24,7,3677,Or51a24-51340
ENSMUSG00000073931,Or52d1,4,3778,Or52d1-73931
ENSMUSG00000055643,Ubqln5,5,1915,Ubqln5-55643
ENSMUSG00000051618,Ubqln3,6,2376,Ubqln3-51618
ENSMUSG00000051437,Ubqlnl,5,2298,Ubqlnl-51437
ENSMUSG00000044265,Olfm5,17,2268,Olfm5-44265
ENSMUSG00000083513,Or52f1-ps1,3,960,Or52f1-ps1-83513
ENSMUSG00000042909,Or52h1,5,2929,Or52h1-42909
ENSMUSG00000044899,Or52h2,4,1382,Or52h2-44899
ENSMUSG00000081859,Or52b6,4,2321,Or52b6-81859
ENSMUSG00000072244,Trim6,12,4894,Trim6-72244
ENSMUSG00000109712,Gm8667,2,449,Gm8667-109712
ENSMUSG00000056144,Trim34a,15,2592,Trim34a-56144
ENSMUSG00000111737,Gm47248,2,609,Gm47248-111737
ENSMUSG00000060441,Trim5,16,3690,Trim5-60441
ENSMUSG00000088658,Gm24846,3,108,Gm24846-88658
ENSMUSG00000066258,Trim12a,14,5781,Trim12a-66258
ENSMUSG00000087175,Gm15133,9,1145,Gm15133-87175
ENSMUSG00000090215,Trim34b,10,1850,Trim34b-90215
ENSMUSG00000057143,Trim12c,16,3740,Trim12c-57143
ENSMUSG00002074911,Gm54952,1,100,Gm54952-2074911
ENSMUSG00000052749,Trim30b,11,7527,Trim30b-52749
ENSMUSG00000078616,Trim30c,3,1716,Trim30c-78616
ENSMUSG00000110114,Gm45471,2,281,Gm45471-110114
ENSMUSG00000030921,Trim30a,18,4111,Trim30a-30921
ENSMUSG00000119845,Gm25405,1,107,Gm25405-119845
ENSMUSG00000057596,Trim30d,14,3758,Trim30d-57596
ENSMUSG00000082154,Gm16464,2,1095,Gm16464-82154
ENSMUSG00000083248,Gm6574,2,362,Gm6574-83248
ENSMUSG00000121294,Trim30e-ps1,1,1890,Trim30e-ps1-121294
ENSMUSG00000073929,Trim30e-ps1,14,731,Trim30e-ps1-73929
ENSMUSG00000073928,Or52h9,6,1605,Or52h9-73928
ENSMUSG00000073927,Or52h7,7,5402,Or52h7-73927
ENSMUSG00000073926,Or52d3,5,4787,Or52d3-73926
ENSMUSG00000073925,Or52u1,6,3130,Or52u1-73925
ENSMUSG00000051182,Or52ac1,6,2045,Or52ac1-51182
ENSMUSG00000073924,Or52p1,6,4091,Or52p1-73924
ENSMUSG00000073923,Or56b1,5,2397,Or56b1-73923
ENSMUSG00000070421,Or52n4,5,2915,Or52n4-70421
ENSMUSG00000082084,Usp17le-ps,2,957,Usp17le-ps-82084
ENSMUSG00000073922,Or52n20,3,4842,Or52n20-73922
ENSMUSG00000081694,Or56b2l-ps1,2,375,Or56b2l-ps1-81694
ENSMUSG00000073920,Or56b2,5,3790,Or56b2-73920
ENSMUSG00000109821,Gm6593,2,1135,Gm6593-109821
ENSMUSG00000109832,Or52n21-ps1,2,396,Or52n21-ps1-109832
ENSMUSG00000109806,Or56b2j,2,959,Or56b2j-109806
ENSMUSG00000051885,Or52n1,8,966,Or52n1-51885
ENSMUSG00000043073,Usp17le,11,1987,Usp17le-43073
ENSMUSG00000086229,Gm4887,4,1053,Gm4887-86229
ENSMUSG00000062369,Usp17lb,3,1561,Usp17lb-62369
ENSMUSG00000054568,Usp17la,8,2656,Usp17la-54568
ENSMUSG00000109641,Gm45556,2,345,Gm45556-109641
ENSMUSG00000073917,Or52n3,3,3273,Or52n3-73917
ENSMUSG00000063582,Or52n2,3,1949,Or52n2-63582
ENSMUSG00000109734,Gm45272,2,1784,Gm45272-109734
ENSMUSG00000110330,Gm45275,2,365,Gm45275-110330
ENSMUSG00000056782,Or52n2b,6,2695,Or52n2b-56782
ENSMUSG00000057770,Or52n2c,6,3613,Or52n2c-57770
ENSMUSG00000073916,Or52n5,4,2336,Or52n5-73916
ENSMUSG00000110284,Gm45273,2,281,Gm45273-110284
ENSMUSG00000094685,Gm5900,3,375,Gm5900-94685
ENSMUSG00000044705,Or52e18,4,3729,Or52e18-44705
ENSMUSG00000094531,Or52e8,4,3234,Or52e8-94531
ENSMUSG00000051172,Or52e15,8,1490,Or52e15-51172
ENSMUSG00000110041,Or52e54-ps1,2,411,Or52e54-ps1-110041
ENSMUSG00000109671,Or52e53-ps1,2,946,Or52e53-ps1-109671
ENSMUSG00000096773,Or52e8b,5,3828,Or52e8b-96773
ENSMUSG00000073915,Or52e7,6,2802,Or52e7-73915
ENSMUSG00000073914,Or52e4,3,3227,Or52e4-73914
ENSMUSG00000109676,Gm8913,2,641,Gm8913-109676
ENSMUSG00000073913,Or52e5,3,2369,Or52e5-73913
ENSMUSG00000109972,Gm17989,2,412,Gm17989-109972
ENSMUSG00000110293,Gm45557,2,1651,Gm45557-110293
ENSMUSG00000096029,Or56a3,5,5184,Or56a3-96029
ENSMUSG00000041885,Or56a41,6,936,Or56a41-41885
ENSMUSG00000110117,Gm17990,2,553,Gm17990-110117
ENSMUSG00000109742,Gm45558,2,1895,Gm45558-109742
ENSMUSG00000095248,Or56a3b,4,4729,Or56a3b-95248
ENSMUSG00000059768,Or56a42,9,934,Or56a42-59768
ENSMUSG00000044120,Or56a5,6,3841,Or56a5-44120
ENSMUSG00000109918,Gm45374,2,136,Gm45374-109918
ENSMUSG00000047225,Or56a4,9,3319,Or56a4-47225
ENSMUSG00000047794,Or52l1,7,3326,Or52l1-47794
ENSMUSG00000048425,Or52x1,4,2842,Or52x1-48425
ENSMUSG00000121296,Gm65450,1,1004,Gm65450-121296
ENSMUSG00000073908,Or56b6,7,938,Or56b6-73908
ENSMUSG00000073909,Or56b34,3,966,Or56b34-73909
ENSMUSG00000073907,Or56b35,4,5819,Or56b35-73907
ENSMUSG00000110265,Gm45331,2,554,Gm45331-110265
ENSMUSG00000050266,Or52b1,7,2102,Or52b1-50266
ENSMUSG00000043948,Or52b2,3,2327,Or52b2-43948
ENSMUSG00000073906,Or52w1,4,1126,Or52w1-73906
ENSMUSG00000044465,Fhip1b,20,11834,Fhip1b-44465
ENSMUSG00000078611,Gm5901,4,1181,Gm5901-78611
ENSMUSG00000110366,Gm45885,2,1440,Gm45885-110366
ENSMUSG00000030897,Cnga4,6,2663,Cnga4-30897
ENSMUSG00000109609,Gm4972,2,1254,Gm4972-109609
ENSMUSG00000030898,Cckbr,16,2862,Cckbr-30898
ENSMUSG00000037060,Cavin3,4,1662,Cavin3-37060
ENSMUSG00000109735,Gm45667,2,1316,Gm45667-109735
ENSMUSG00000037049,Smpd1,10,3337,Smpd1-37049
ENSMUSG00000037032,Apbb1,17,4408,Apbb1-37032
ENSMUSG00000030895,Hpx,10,1499,Hpx-30895
ENSMUSG00000036989,Trim3,17,4569,Trim3-36989
ENSMUSG00000110077,Gm45632,2,1888,Gm45632-110077
ENSMUSG00000030881,Arfip2,16,4902,Arfip2-30881
ENSMUSG00000089847,Timm10b,9,3582,Timm10b-89847
ENSMUSG00000110234,Gm45799,3,4025,Gm45799-110234
ENSMUSG00000064897,Gm22504,3,139,Gm22504-64897
ENSMUSG00000030882,Dnhd1,20,15081,Dnhd1-30882
ENSMUSG00000081911,Mrps36-ps2,2,309,Mrps36-ps2-81911
ENSMUSG00000030888,Rrp8,15,3558,Rrp8-30888
ENSMUSG00000030890,Ilk,17,2744,Ilk-30890
ENSMUSG00000043866,Taf10,12,4584,Taf10-43866
ENSMUSG00000030894,Tpp1,6,5164,Tpp1-30894
ENSMUSG00000036862,Dchs1,16,11052,Dchs1-36862
ENSMUSG00000086414,Gm15645,3,2530,Gm15645-86414
ENSMUSG00000030879,Mrpl17,11,7605,Mrpl17-30879
ENSMUSG00000109685,Gvin-ps1,2,543,Gvin-ps1-109685
ENSMUSG00000086513,Gvin-ps1,4,7293,Gvin-ps1-86513
ENSMUSG00000110141,Gm45684,2,1571,Gm45684-110141
ENSMUSG00000078606,Gvin2,9,9275,Gvin2-78606
ENSMUSG00000093378,Gm20663,3,474,Gm20663-93378
ENSMUSG00000099241,Gvin-ps2,3,3593,Gvin-ps2-99241
ENSMUSG00000099276,Gm27228,2,1038,Gm27228-99276
ENSMUSG00000095649,Gvin-ps3,4,7296,Gvin-ps3-95649
ENSMUSG00000098426,Gm27149,2,1266,Gm27149-98426
ENSMUSG00000098987,Gm8982,2,1295,Gm8982-98987
ENSMUSG00000045868,Gvin1,13,9005,Gvin1-45868
ENSMUSG00000098934,Gvin-ps4,2,3596,Gvin-ps4-98934
ENSMUSG00000098945,Gm27150,2,1038,Gm27150-98945
ENSMUSG00000095457,Gvin-ps5,4,7275,Gvin-ps5-95457
ENSMUSG00000053541,Gvin-ps6,4,6622,Gvin-ps6-53541
ENSMUSG00000077777,Gm22372,3,136,Gm22372-77777
ENSMUSG00000121501,Gvin-ps7,1,3500,Gvin-ps7-121501
ENSMUSG00000063286,Gvin-ps7,10,7280,Gvin-ps7-63286
ENSMUSG00000073902,Gvin3,6,7293,Gvin3-73902
ENSMUSG00000120115,Gm57206,1,1124,Gm57206-120115
ENSMUSG00000051680,Or2ag12,4,4015,Or2ag12-51680
ENSMUSG00000064223,Or2ag1b,5,5273,Or2ag1b-64223
ENSMUSG00000109011,Gm44857,2,196,Gm44857-109011
ENSMUSG00000108948,Or2ag13,4,3953,Or2ag13-108948
ENSMUSG00000109365,Or2ag14-ps1,3,948,Or2ag14-ps1-109365
ENSMUSG00000051591,Or2ag15,5,1192,Or2ag15-51591
ENSMUSG00000059087,Or2ag16,5,4024,Or2ag16-59087
ENSMUSG00000096714,Or2ag17,3,4193,Or2ag17-96714
ENSMUSG00000094493,Or2ag18,3,1505,Or2ag18-94493
ENSMUSG00000109861,4930458B22Rik,2,754,4930458B22Rik-109861
ENSMUSG00000036744,Or2ag2b,14,4193,Or2ag2b-36744
ENSMUSG00000056863,Or13n4,6,1656,Or13n4-56863
ENSMUSG00000073901,Or2ag19,5,1920,Or2ag19-73901
ENSMUSG00000073900,Or2ag20,6,5561,Or2ag20-73900
ENSMUSG00000109058,Or2ag1,4,3085,Or2ag1-109058
ENSMUSG00000109354,Or2ag2,3,4831,Or2ag2-109354
ENSMUSG00000069390,Or2d3,6,1973,Or2d3-69390
ENSMUSG00000073899,Or2d3b,4,2439,Or2d3b-73899
ENSMUSG00000062553,Or2d3c,5,5078,Or2d3c-62553
ENSMUSG00000045581,Or2d4,8,1312,Or2d4-45581
ENSMUSG00000108933,Gm44582,2,445,Gm44582-108933
ENSMUSG00000036647,Or6b9,6,6834,Or6b9-36647
ENSMUSG00000045013,Or6b6,8,4724,Or6b6-45013
ENSMUSG00000109246,Or6i1-ps1,3,950,Or6i1-ps1-109246
ENSMUSG00000070417,Or6a2,7,6734,Or6a2-70417
ENSMUSG00000073898,Or10a5,4,6329,Or10a5-73898
ENSMUSG00000108862,Gm17991,2,297,Gm17991-108862
ENSMUSG00000049674,Or10a2,8,4530,Or10a2-49674
ENSMUSG00000109391,Gm45023,2,379,Gm45023-109391
ENSMUSG00000073897,Or10a4,6,3666,Or10a4-73897
ENSMUSG00000062987,Or2d2b,7,3879,Or2d2b-62987
ENSMUSG00000110209,Gm45868,2,473,Gm45868-110209
ENSMUSG00000060503,Or2d2,7,5114,Or2d2-60503
ENSMUSG00000073896,Or2d36,6,4274,Or2d36-73896
ENSMUSG00000016626,Nlrp14,11,3537,Nlrp14-16626
ENSMUSG00000086261,Gm3765,2,1447,Gm3765-86261
ENSMUSG00000073894,Rbmxl2,2,1472,Rbmxl2-73894
ENSMUSG00000057215,Platr28,7,1294,Platr28-57215
ENSMUSG00002075862,Gm55467,1,110,Gm55467-2075862
ENSMUSG00000109078,Gm19033,2,964,Gm19033-109078
ENSMUSG00000062542,Syt9,12,3979,Syt9-62542
ENSMUSG00000051041,Olfml1,9,1685,Olfml1-51041
