ENSEMBL_gene,HGNC_symbol,a,b,HGNC_symbol_unique
ENSG00000181036,FCRL6,14,2677,FCRL6-181036
ENSG00000158714,SLAMF8,11,3178,SLAMF8-158714
ENSG00000256029,ENSG00000256029.6,6,8100,ENSG00000256029.6-256029
ENSG00000188004,SNHG28,11,5656,SNHG28-188004
ENSG00000212161,ENSG00000212161.1,1,67,ENSG00000212161.1-212161
ENSG00000243284,VSIG8,1,1818,VSIG8-243284
ENSG00000272668,ENSG00000272668.2,2,7134,ENSG00000272668.2-272668
ENSG00000213085,CFAP45,10,2627,CFAP45-213085
ENSG00000290105,ENSG00000290105.1,1,580,ENSG00000290105.1-290105
ENSG00000266458,MIR4259,1,101,MIR4259-266458
ENSG00000287040,ENSG00000287040.1,1,984,ENSG00000287040.1-287040
ENSG00000279430,ENSG00000279430.1,1,461,ENSG00000279430.1-279430
ENSG00000158710,TAGLN2,15,2262,TAGLN2-158710
ENSG00000085552,IGSF9,18,6637,IGSF9-85552
ENSG00000162723,SLAMF9,10,1139,SLAMF9-162723
ENSG00000224259,LINC01133,9,3725,LINC01133-224259
ENSG00000273933,ENSG00000273933.1,1,845,ENSG00000273933.1-273933
ENSG00000177807,KCNJ10,10,6252,KCNJ10-177807
ENSG00000237409,ENSG00000237409.2,2,428,ENSG00000237409.2-237409
ENSG00000143315,PIGM,8,7038,PIGM-143315
ENSG00000225279,ENSG00000225279.2,2,1687,ENSG00000225279.2-225279
ENSG00000162728,KCNJ9,5,4202,KCNJ9-162728
ENSG00000162729,IGSF8,14,2592,IGSF8-162729
ENSG00000018625,ATP1A2,15,6298,ATP1A2-18625
ENSG00000132681,ATP1A4,17,6271,ATP1A4-132681
ENSG00000143318,CASQ1,13,2157,CASQ1-143318
ENSG00000227741,ENSG00000227741.1,1,1578,ENSG00000227741.1-227741
ENSG00000162734,PEA15,13,2763,PEA15-162734
ENSG00000132716,DCAF8,19,7605,DCAF8-132716
ENSG00000258465,ENSG00000258465.8,8,3202,ENSG00000258465.8-258465
ENSG00000228606,DCAF8-DT,4,1384,DCAF8-DT-228606
ENSG00000224261,RPSAP18,2,886,RPSAP18-224261
ENSG00000162735,PEX19,19,4466,PEX19-162735
ENSG00000122218,COPA,17,17664,COPA-122218
ENSG00000235082,SUMO1P3,2,304,SUMO1P3-235082
ENSG00000202078,Y_RNA,1,113,Y_RNA-202078
ENSG00000162736,NCSTN,18,11484,NCSTN-162736
ENSG00000171786,NHLH1,6,2557,NHLH1-171786
ENSG00000201608,RNU4-42P,1,142,RNU4-42P-201608
ENSG00000162738,VANGL2,7,5354,VANGL2-162738
ENSG00000162739,SLAMF6,14,2746,SLAMF6-162739
ENSG00000234425,ENSG00000234425.1,1,635,ENSG00000234425.1-234425
ENSG00000066294,CD84,15,9255,CD84-66294
ENSG00000117090,SLAMF1,16,4012,SLAMF1-117090
ENSG00000235101,SETP9,1,832,SETP9-235101
ENSG00000228863,ENSG00000228863.8,8,4121,ENSG00000228863.8-228863
ENSG00000117091,CD48,10,3254,CD48-117091
ENSG00000026751,SLAMF7,17,4833,SLAMF7-26751
ENSG00000275801,ENSG00000275801.1,1,523,ENSG00000275801.1-275801
ENSG00000274562,ENSG00000274562.1,1,555,ENSG00000274562.1-274562
ENSG00000122224,LY9,18,9118,LY9-122224
ENSG00000122223,CD244,13,2889,CD244-122223
ENSG00000226003,PPIAP37,2,493,PPIAP37-226003
ENSG00000179914,ITLN1,5,1492,ITLN1-179914
ENSG00000213080,ENSG00000213080.3,3,1097,ENSG00000213080.3-213080
ENSG00000232188,ENSG00000232188.1,1,575,ENSG00000232188.1-232188
ENSG00000198358,ENSG00000198358.4,4,2136,ENSG00000198358.4-198358
ENSG00000233691,ENSG00000233691.2,2,590,ENSG00000233691.2-233691
ENSG00000158764,ITLN2,7,1646,ITLN2-158764
ENSG00000158769,F11R,18,5061,F11R-158769
ENSG00000270149,ENSG00000270149.5,5,2114,ENSG00000270149.5-270149
ENSG00000232879,GLRX5P2,2,173,GLRX5P2-232879
ENSG00000215845,TSTD1,11,1197,TSTD1-215845
ENSG00000158773,USF1,14,2336,USF1-158773
ENSG00000289121,ENSG00000289121.1,1,829,ENSG00000289121.1-289121
ENSG00000186517,ARHGAP30,14,5064,ARHGAP30-186517
ENSG00000143217,NECTIN4,9,3458,NECTIN4-143217
ENSG00000228917,NECTIN4-AS1,1,1109,NECTIN4-AS1-228917
ENSG00000162755,KLHDC9,14,1720,KLHDC9-162755
ENSG00000143256,PFDN2,5,621,PFDN2-143256
ENSG00000158793,NIT1,14,3794,NIT1-158793
ENSG00000158796,DEDD,17,2821,DEDD-158796
ENSG00000238934,ENSG00000238934.1,1,129,ENSG00000238934.1-238934
ENSG00000143222,UFC1,12,2100,UFC1-143222
ENSG00000224985,ENSG00000224985.1,1,379,ENSG00000224985.1-224985
ENSG00000143258,USP21,17,3764,USP21-143258
ENSG00000290115,ENSG00000290115.1,1,577,ENSG00000290115.1-290115
ENSG00000143224,PPOX,18,4725,PPOX-143224
ENSG00000158850,B4GALT3,15,3890,B4GALT3-158850
ENSG00000158859,ADAMTS4,10,10338,ADAMTS4-158859
ENSG00000158864,NDUFS2,13,8898,NDUFS2-158864
ENSG00000158869,FCER1G,11,964,FCER1G-158869
ENSG00000158874,APOA2,11,945,APOA2-158874
ENSG00000158882,TOMM40L,15,3291,TOMM40L-158882
ENSG00000284035,MIR5187,1,76,MIR5187-284035
ENSG00000143257,NR1I3,12,3247,NR1I3-143257
ENSG00000248485,PCP4L1,2,1406,PCP4L1-248485
ENSG00000158887,MPZ,19,2150,MPZ-158887
ENSG00000143252,SDHC,16,1902,SDHC-143252
ENSG00000289106,ENSG00000289106.2,2,531,ENSG00000289106.2-289106
ENSG00000188931,CFAP126,4,774,CFAP126-188931
ENSG00000288670,ENSG00000288670.1,1,1807,ENSG00000288670.1-288670
ENSG00000236484,RRM2P2,2,652,RRM2P2-236484
ENSG00000289141,ENSG00000289141.2,2,419,ENSG00000289141.2-289141
ENSG00000283696,ENSG00000283696.1,1,997,ENSG00000283696.1-283696
ENSG00000288093,ENSG00000288093.1,1,1871,ENSG00000288093.1-288093
ENSG00000206921,RNU6-481P,1,107,RNU6-481P-206921
ENSG00000283360,ENSG00000283360.1,1,863,ENSG00000283360.1-283360
ENSG00000215840,ENSG00000215840.3,3,884,ENSG00000215840.3-215840
ENSG00000277882,ENSG00000277882.1,1,206,ENSG00000277882.1-277882
ENSG00000283317,ENSG00000283317.1,1,569,ENSG00000283317.1-283317
ENSG00000143226,FCGR2A,16,5422,FCGR2A-143226
ENSG00000273112,ENSG00000273112.1,1,553,ENSG00000273112.1-273112
ENSG00000289273,ENSG00000289273.1,1,864,ENSG00000289273.1-289273
ENSG00000173110,HSPA6,8,2355,HSPA6-173110
ENSG00000224203,RPS23P10,2,486,RPS23P10-224203
ENSG00000203747,FCGR3A,13,4950,FCGR3A-203747
ENSG00000289768,ENSG00000289768.1,1,854,ENSG00000289768.1-289768
ENSG00000224515,ENSG00000224515.1,1,462,ENSG00000224515.1-224515
ENSG00000244682,FCGR2C,8,3141,FCGR2C-244682
ENSG00000225217,HSPA7,1,1927,HSPA7-225217
ENSG00000231586,RPS23P9,2,438,RPS23P9-231586
ENSG00000162747,FCGR3B,13,2776,FCGR3B-162747
ENSG00000072694,FCGR2B,22,6655,FCGR2B-72694
ENSG00000234211,ENSG00000234211.2,2,1015,ENSG00000234211.2-234211
ENSG00000213075,RPL31P11,7,1558,RPL31P11-213075
ENSG00000199595,Y_RNA,1,102,Y_RNA-199595
ENSG00000132185,FCRLA,18,3275,FCRLA-132185
ENSG00000162746,FCRLB,15,2611,FCRLB-162746
ENSG00000241347,RN7SL466P,3,295,RN7SL466P-241347
ENSG00000226889,ATF6-DT,4,1491,ATF6-DT-226889
ENSG00000081721,DUSP12,12,1762,DUSP12-81721
ENSG00000118217,ATF6,7,14263,ATF6-118217
ENSG00000229808,ENSG00000229808.1,1,1364,ENSG00000229808.1-229808
ENSG00000162745,OLFML2B,11,3430,OLFML2B-162745
ENSG00000227818,ENSG00000227818.1,1,453,ENSG00000227818.1-227818
ENSG00000198929,NOS1AP,13,7854,NOS1AP-198929
ENSG00000285636,ENSG00000285636.2,2,2208,ENSG00000285636.2-285636
ENSG00000266144,MIR4654,1,76,MIR4654-266144
ENSG00000227094,ENSG00000227094.1,1,517,ENSG00000227094.1-227094
ENSG00000252262,RNA5SP61,1,100,RNA5SP61-252262
ENSG00000207729,MIR556,3,95,MIR556-207729
ENSG00000254706,ENSG00000254706.3,3,1171,ENSG00000254706.3-254706
ENSG00000171722,SPATA46,13,1848,SPATA46-171722
ENSG00000239887,C1orf226,6,4313,C1orf226-239887
ENSG00000198574,SH2D1B,6,2795,SH2D1B-198574
ENSG00000289713,ENSG00000289713.1,1,105,ENSG00000289713.1-289713
ENSG00000227243,SLAMF6P1,3,602,SLAMF6P1-227243
ENSG00000152332,UHMK1,16,9248,UHMK1-152332
ENSG00000227941,UQCRBP2,1,297,UQCRBP2-227941
ENSG00000259788,UAP1-DT,1,1082,UAP1-DT-259788
ENSG00000117143,UAP1,14,4619,UAP1-117143
ENSG00000272574,ENSG00000272574.1,1,505,ENSG00000272574.1-272574
ENSG00000162733,DDR2,19,11099,DDR2-162733
ENSG00000243173,RN7SL861P,3,285,RN7SL861P-243173
ENSG00000132196,HSD17B7,16,4784,HSD17B7-132196
ENSG00000185860,CCDC190,14,5861,CCDC190-185860
ENSG00000230739,ENSG00000230739.1,1,679,ENSG00000230739.1-230739
ENSG00000227667,ENSG00000227667.1,1,243,ENSG00000227667.1-227667
ENSG00000117152,RGS4,14,4729,RGS4-117152
ENSG00000143248,RGS5,13,6624,RGS5-143248
ENSG00000232892,RGS5-AS1,1,2633,RGS5-AS1-232892
ENSG00000225755,ENSG00000225755.2,2,1133,ENSG00000225755.2-225755
ENSG00000232995,ENSG00000232995.7,7,3626,ENSG00000232995.7-232995
ENSG00000237756,ENSG00000237756.1,1,469,ENSG00000237756.1-237756
ENSG00000143228,NUF2,13,3362,NUF2-143228
ENSG00000225122,ENSG00000225122.1,1,664,ENSG00000225122.1-225122
ENSG00000200327,RNA5SP62,1,110,RNA5SP62-200327
ENSG00000212527,RNA5SP63,1,112,RNA5SP63-212527
ENSG00000228289,ENSG00000228289.1,1,353,ENSG00000228289.1-228289
ENSG00000212538,U3,2,204,U3-212538
ENSG00000225719,NMNAT1P2,2,860,NMNAT1P2-225719
ENSG00000199849,RNU5F-6P,1,116,RNU5F-6P-199849
ENSG00000213070,HMGB3P6,3,598,HMGB3P6-213070
ENSG00000185630,PBX1,20,23367,PBX1-185630
ENSG00000207082,RNU6-171P,1,107,RNU6-171P-207082
ENSG00000269887,ENSG00000269887.1,1,715,ENSG00000269887.1-269887
ENSG00000276359,Metazoa_SRP,1,284,Metazoa_SRP-276359
ENSG00000233693,PBX1-AS1,1,1963,PBX1-AS1-233693
ENSG00000271917,ENSG00000271917.1,1,1517,ENSG00000271917.1-271917
ENSG00000201987,Y_RNA,1,102,Y_RNA-201987
ENSG00000289408,ENSG00000289408.2,2,2112,ENSG00000289408.2-289408
ENSG00000225487,RPL35AP7,2,312,RPL35AP7-225487
ENSG00000201270,RNU6-755P,1,103,RNU6-755P-201270
ENSG00000162761,LMX1A,14,4185,LMX1A-162761
ENSG00000224702,LMX1A-AS2,1,692,LMX1A-AS2-224702
ENSG00000238022,LMX1A-AS1,2,785,LMX1A-AS1-238022
ENSG00000143171,RXRG,13,2691,RXRG-143171
ENSG00000237463,LRRC52-AS1,7,4475,LRRC52-AS1-237463
ENSG00000230748,PRELID1P7,1,625,PRELID1P7-230748
ENSG00000162763,LRRC52,4,1372,LRRC52-162763
ENSG00000237783,ENSG00000237783.2,2,864,ENSG00000237783.2-237783
ENSG00000236206,ENSG00000236206.2,2,2009,ENSG00000236206.2-236206
ENSG00000143198,MGST3,13,8052,MGST3-143198
ENSG00000143149,ALDH9A1,13,3007,ALDH9A1-143149
ENSG00000206990,Y_RNA,1,103,Y_RNA-206990
ENSG00000230175,ENSG00000230175.1,1,470,ENSG00000230175.1-230175
ENSG00000225272,RPL21P27,2,472,RPL21P27-225272
ENSG00000215838,ENSG00000215838.4,4,1854,ENSG00000215838.4-215838
ENSG00000273365,ENSG00000273365.1,1,729,ENSG00000273365.1-273365
ENSG00000143183,TMCO1,18,5326,TMCO1-143183
ENSG00000224358,TMCO1-AS1,1,2150,TMCO1-AS1-224358
ENSG00000230659,ENSG00000230659.3,3,435,ENSG00000230659.3-230659
ENSG00000143179,UCK2,16,6984,UCK2-143179
ENSG00000236364,ENSG00000236364.4,4,2952,ENSG00000236364.4-236364
ENSG00000283936,MIR3658,1,56,MIR3658-283936
ENSG00000271527,ENSG00000271527.1,1,535,ENSG00000271527.1-271527
ENSG00000226292,RPS3AP10,1,813,RPS3AP10-226292
ENSG00000207341,RNA5SP64,1,107,RNA5SP64-207341
ENSG00000188859,FAM78B,7,5719,FAM78B-188859
ENSG00000203307,FAM78B-AS1,2,594,FAM78B-AS1-203307
ENSG00000230898,ENSG00000230898.1,1,484,ENSG00000230898.1-230898
ENSG00000215952,MIR921,1,56,MIR921-215952
ENSG00000229588,ENSG00000229588.3,3,2627,ENSG00000229588.3-229588
ENSG00000215835,ENSG00000215835.2,2,1969,ENSG00000215835.2-215835
ENSG00000225325,ENSG00000225325.1,1,810,ENSG00000225325.1-225325
ENSG00000230231,FMO7P,1,768,FMO7P-230231
ENSG00000234142,LINC01675,2,2028,LINC01675-234142
ENSG00000238087,FMO8P,3,1600,FMO8P-238087
ENSG00000290604,FMO9P,1,1364,FMO9P-290604
ENSG00000215834,FMO9P,11,1535,FMO9P-215834
ENSG00000234984,FMO10P,1,1493,FMO10P-234984
ENSG00000232341,RPL4P2,2,1282,RPL4P2-232341
ENSG00000232148,FMO11P,1,1370,FMO11P-232148
ENSG00000232223,CNN2P10,1,918,CNN2P10-232223
ENSG00000143157,POGK,12,8463,POGK-143157
ENSG00000152382,TADA1,6,2900,TADA1-152382
ENSG00000225171,DUTP6,2,462,DUTP6-225171
ENSG00000143195,ILDR2,13,13946,ILDR2-143195
ENSG00000143194,MAEL,13,3148,MAEL-143194
ENSG00000200036,RNA5SP65,1,119,RNA5SP65-200036
ENSG00000227907,ENSG00000227907.1,1,452,ENSG00000227907.1-227907
ENSG00000143167,GPA33,12,2946,GPA33-143167
ENSG00000198842,STYXL2,10,4274,STYXL2-198842
ENSG00000213068,ENSG00000213068.3,3,415,ENSG00000213068.3-213068
ENSG00000231605,LINC01363,6,1929,LINC01363-231605
ENSG00000272205,POU2F1-DT,2,767,POU2F1-DT-272205
ENSG00000143190,POU2F1,23,16031,POU2F1-143190
ENSG00000272033,ENSG00000272033.1,1,1893,ENSG00000272033.1-272033
ENSG00000198821,CD247,12,9361,CD247-198821
ENSG00000287218,ENSG00000287218.1,1,1939,ENSG00000287218.1-287218
ENSG00000233411,ENSG00000233411.1,1,303,ENSG00000233411.1-233411
ENSG00000273160,ENSG00000273160.1,1,303,ENSG00000273160.1-273160
ENSG00000227776,AKR1D1P1,1,936,AKR1D1P1-227776
ENSG00000143162,CREG1,9,3286,CREG1-143162
ENSG00000231029,ENSG00000231029.2,2,455,ENSG00000231029.2-231029
ENSG00000241666,ENSG00000241666.2,2,2523,ENSG00000241666.2-241666
ENSG00000198771,RCSD1,11,8165,RCSD1-198771
ENSG00000197965,MPZL1,12,7069,MPZL1-197965
ENSG00000143199,ADCY10,18,6141,ADCY10-143199
ENSG00000250762,ENSG00000250762.1,1,266,ENSG00000250762.1-250762
ENSG00000232194,ENSG00000232194.1,1,718,ENSG00000232194.1-232194
ENSG00000143158,MPC2,11,2638,MPC2-143158
ENSG00000143164,DCAF6,16,6306,DCAF6-143164
ENSG00000221545,MIR1255B2,1,67,MIR1255B2-221545
ENSG00000224837,GCSHP5,1,522,GCSHP5-224837
ENSG00000143147,GPR161,15,11417,GPR161-143147
ENSG00000143155,TIPRL,13,3186,TIPRL-143155
ENSG00000237049,RPL34P1,1,354,RPL34P1-237049
ENSG00000237131,ENSG00000237131.1,1,248,ENSG00000237131.1-237131
ENSG00000213064,SFT2D2,10,11217,SFT2D2-213064
ENSG00000214262,ANKRD36BP1,4,1779,ANKRD36BP1-214262
ENSG00000206880,RNU6-1310P,1,107,RNU6-1310P-206880
ENSG00000143178,TBX19,13,3810,TBX19-143178
ENSG00000227722,ENSG00000227722.2,2,1678,ENSG00000227722.2-227722
ENSG00000207974,MIR557,1,98,MIR557-207974
ENSG00000228697,ENSG00000228697.6,6,6035,ENSG00000228697.6-228697
ENSG00000283255,ENSG00000283255.1,1,389,ENSG00000283255.1-283255
ENSG00000215833,QRSL1P1,3,1540,QRSL1P1-215833
ENSG00000143185,XCL2,4,562,XCL2-143185
ENSG00000227777,RPL7AP19,1,618,RPL7AP19-227777
ENSG00000143184,XCL1,5,1227,XCL1-143184
ENSG00000229757,RPL7AP21,2,787,RPL7AP21-229757
ENSG00000143196,DPT,5,1719,DPT-143196
ENSG00000285622,ENSG00000285622.2,2,2230,ENSG00000285622.2-285622
ENSG00000235736,ENSG00000235736.1,1,418,ENSG00000235736.1-235736
ENSG00000225826,LINC00626,2,1532,LINC00626-225826
ENSG00000229612,SUMO1P2,1,304,SUMO1P2-229612
ENSG00000287831,ENSG00000287831.1,1,2518,ENSG00000287831.1-287831
ENSG00000203601,LINC00970,3,1129,LINC00970-203601
ENSG00000213063,RPL29P7,3,457,RPL29P7-213063
ENSG00000287282,ENSG00000287282.1,1,1277,ENSG00000287282.1-287282
ENSG00000252987,RNA5SP66,1,101,RNA5SP66-252987
ENSG00000237707,ENSG00000237707.1,1,568,ENSG00000237707.1-237707
ENSG00000143153,ATP1B1,14,12290,ATP1B1-143153
ENSG00000289466,ENSG00000289466.1,1,610,ENSG00000289466.1-289466
ENSG00000143156,NME7,14,5718,NME7-143156
ENSG00000235575,ENSG00000235575.1,1,368,ENSG00000235575.1-235575
ENSG00000117475,BLZF1,14,3820,BLZF1-117475
ENSG00000117477,CCDC181,13,3961,CCDC181-117477
ENSG00000117479,SLC19A2,15,4364,SLC19A2-117479
ENSG00000234604,ENSG00000234604.2,2,100,ENSG00000234604.2-234604
ENSG00000213062,ENSG00000213062.5,5,14107,ENSG00000213062.5-213062
ENSG00000198734,F5,12,9373,F5-198734
ENSG00000174175,SELP,17,3490,SELP-174175
ENSG00000000460,C1orf112,17,5970,C1orf112-460
ENSG00000188404,SELL,10,2731,SELL-188404
ENSG00000007908,SELE,16,4586,SELE-7908
ENSG00000230704,ENSG00000230704.1,1,677,ENSG00000230704.1-230704
ENSG00000171806,METTL18,12,1575,METTL18-171806
ENSG00000000457,SCYL3,14,6883,SCYL3-457
ENSG00000239494,RN7SL333P,2,297,RN7SL333P-239494
ENSG00000288139,ENSG00000288139.1,1,195,ENSG00000288139.1-288139
ENSG00000075945,KIFAP3,13,4978,KIFAP3-75945
ENSG00000243051,RN7SL269P,3,305,RN7SL269P-243051
ENSG00000235378,MRPS10P1,2,130,MRPS10P1-235378
ENSG00000232959,KIFAP3-AS1,1,341,KIFAP3-AS1-232959
ENSG00000224896,SIGLEC30P,2,941,SIGLEC30P-224896
ENSG00000203740,NTMT2,4,2322,NTMT2-203740
ENSG00000283340,MIR3119-1,1,85,MIR3119-1-283340
ENSG00000263390,MIR3119-2,1,85,MIR3119-2-263390
ENSG00000233985,LINC01681,2,2796,LINC01681-233985
ENSG00000238051,ISCUP1,1,448,ISCUP1-238051
ENSG00000224286,LINC01142,6,1804,LINC01142-224286
ENSG00000226967,HAUS4P1,1,1145,HAUS4P1-226967
ENSG00000231407,GORAB-AS1,6,5647,GORAB-AS1-231407
ENSG00000120370,GORAB,14,11246,GORAB-120370
ENSG00000225545,ENSG00000225545.1,1,130,ENSG00000225545.1-225545
ENSG00000235303,ENSG00000235303.1,1,1923,ENSG00000235303.1-235303
ENSG00000116132,PRRX1,12,8248,PRRX1-116132
ENSG00000271811,ENSG00000271811.1,1,2045,ENSG00000271811.1-271811
ENSG00000231424,ENSG00000231424.3,3,7896,ENSG00000231424.3-231424
ENSG00000117501,MROH9,15,3776,MROH9-117501
ENSG00000226552,ENSG00000226552.2,2,1641,ENSG00000226552.2-226552
ENSG00000007933,FMO3,13,3439,FMO3-7933
ENSG00000221390,MIR1295A,1,79,MIR1295A-221390
ENSG00000283598,MIR1295B,1,60,MIR1295B-283598
ENSG00000117507,FMO6P,6,2565,FMO6P-117507
ENSG00000094963,FMO2,14,6201,FMO2-94963
ENSG00000225243,ENSG00000225243.5,5,796,ENSG00000225243.5-225243
ENSG00000010932,FMO1,17,3602,FMO1-10932
ENSG00000206692,Y_RNA,1,117,Y_RNA-206692
ENSG00000230547,HMGB1P11,1,637,HMGB1P11-230547
ENSG00000076258,FMO4,10,2542,FMO4-76258
ENSG00000285665,TOP1P1,1,661,TOP1P1-285665
ENSG00000268062,SRP14P4,1,203,SRP14P4-268062
ENSG00000239428,GM2AP2,2,562,GM2AP2-239428
ENSG00000234333,CYCSP53,2,265,CYCSP53-234333
ENSG00000117523,PRRC2C,18,14189,PRRC2C-117523
ENSG00000283683,MYOCOS,2,3180,MYOCOS-283683
ENSG00000034971,MYOC,17,2104,MYOC-34971
ENSG00000233328,PFN1P1,3,423,PFN1P1-233328
ENSG00000230364,RPL4P3,1,1311,RPL4P3-230364
ENSG00000117533,VAMP4,15,4986,VAMP4-117533
ENSG00000232261,ENSG00000232261.1,1,381,ENSG00000232261.1-232261
ENSG00000271459,ENSG00000271459.1,1,521,ENSG00000271459.1-271459
ENSG00000236741,ENSG00000236741.4,4,451,ENSG00000236741.4-236741
ENSG00000253060,ENSG00000253060.1,1,106,ENSG00000253060.1-253060
ENSG00000010165,METTL13,20,3831,METTL13-10165
ENSG00000213060,ENSG00000213060.4,4,423,ENSG00000213060.4-213060
ENSG00000197959,DNM3,15,11851,DNM3-197959
ENSG00000224600,ENSG00000224600.5,5,350,ENSG00000224600.5-224600
ENSG00000233540,DNM3-IT1,1,396,DNM3-IT1-233540
ENSG00000230630,DNM3OS,5,3195,DNM3OS-230630
ENSG00000283844,MIR214,1,110,MIR214-283844
ENSG00000283152,MIR3120,1,81,MIR3120-283152
ENSG00000208024,MIR199A2,1,110,MIR199A2-208024
ENSG00000287336,ENSG00000287336.1,1,2299,ENSG00000287336.1-287336
ENSG00000206684,RNU6-157P,1,107,RNU6-157P-206684
ENSG00000135845,PIGC,10,5225,PIGC-135845
ENSG00000180999,C1orf105,11,1728,C1orf105-180999
ENSG00000094975,SUCO,15,7893,SUCO-94975
ENSG00000251943,RNU6-693P,1,107,RNU6-693P-251943
ENSG00000117560,FASLG,8,1805,FASLG-117560
ENSG00000229785,SLC25A38P1,1,943,SLC25A38P1-229785
ENSG00000279061,ENSG00000279061.1,1,339,ENSG00000279061.1-279061
ENSG00000224228,ENSG00000224228.2,2,808,ENSG00000224228.2-224228
ENSG00000227177,AIMP1P2,1,312,AIMP1P2-227177
ENSG00000224000,ENSG00000224000.1,1,658,ENSG00000224000.1-224000
ENSG00000120337,TNFSF18,10,2744,TNFSF18-120337
ENSG00000230849,GOT2P2,2,1251,GOT2P2-230849
ENSG00000226375,ENSG00000226375.1,1,690,ENSG00000226375.1-226375
ENSG00000117586,TNFSF4,11,3963,TNFSF4-117586
ENSG00000232751,ENSG00000232751.1,1,316,ENSG00000232751.1-232751
ENSG00000231615,ENSG00000231615.2,2,1337,ENSG00000231615.2-231615
ENSG00000203739,PRDX6-AS1,6,4912,PRDX6-AS1-203739
ENSG00000117592,PRDX6,9,2311,PRDX6-117592
ENSG00000162753,SLC9C2,13,5123,SLC9C2-162753
ENSG00000238272,ENSG00000238272.1,1,677,ENSG00000238272.1-238272
ENSG00000285777,ENSG00000285777.1,1,1786,ENSG00000285777.1-285777
ENSG00000183831,ANKRD45,7,4125,ANKRD45-183831
ENSG00000232113,TEX50,3,812,TEX50-232113
ENSG00000289426,ENSG00000289426.1,1,624,ENSG00000289426.1-289426
ENSG00000076321,KLHL20,11,4244,KLHL20-76321
ENSG00000225591,RPS27P7,2,255,RPS27P7-225591
ENSG00000200674,RN7SKP160,1,340,RN7SKP160-200674
ENSG00000120334,CENPL,16,5165,CENPL-120334
ENSG00000252357,Y_RNA,1,134,Y_RNA-252357
ENSG00000117593,DARS2,12,7353,DARS2-117593
ENSG00000234741,GAS5,10,4932,GAS5-234741
ENSG00000270084,GAS5-AS1,2,814,GAS5-AS1-270084
ENSG00000185278,ZBTB37,16,19437,ZBTB37-185278
ENSG00000117601,SERPINC1,15,1721,SERPINC1-117601
ENSG00000252231,RNA5SP67,1,131,RNA5SP67-252231
ENSG00000135870,RC3H1,12,11698,RC3H1-135870
ENSG00000200755,RNA5SP68,1,119,RNA5SP68-200755
ENSG00000236535,RC3H1-IT1,1,448,RC3H1-IT1-236535
ENSG00000224977,RC3H1-DT,2,659,RC3H1-DT-224977
ENSG00000225713,RPL30P1,5,339,RPL30P1-225713
ENSG00000227373,RABGAP1L-DT,6,7845,RABGAP1L-DT-227373
ENSG00000152061,RABGAP1L,24,16071,RABGAP1L-152061
ENSG00000237317,ENSG00000237317.2,2,935,ENSG00000237317.2-237317
ENSG00000203737,GPR52,5,1582,GPR52-203737
ENSG00000223828,BANF1P4,1,270,BANF1P4-223828
ENSG00000231378,NDUFAF4P4,1,502,NDUFAF4P4-231378
ENSG00000237249,ENSG00000237249.1,1,395,ENSG00000237249.1-237249
ENSG00000223525,RABGAP1L-IT1,1,737,RABGAP1L-IT1-223525
ENSG00000235869,ENSG00000235869.1,1,334,ENSG00000235869.1-235869
ENSG00000229531,RABGAP1L-AS1,6,975,RABGAP1L-AS1-229531
ENSG00000289425,ENSG00000289425.1,1,617,ENSG00000289425.1-289425
ENSG00000252552,RNU6-307P,1,106,RNU6-307P-252552
ENSG00000287697,ENSG00000287697.1,1,1271,ENSG00000287697.1-287697
ENSG00000116161,CACYBP,18,4611,CACYBP-116161
ENSG00000120333,MRPS14,4,2594,MRPS14-120333
ENSG00000206659,Y_RNA,1,102,Y_RNA-206659
ENSG00000181101,ENTR1P2,7,1023,ENTR1P2-181101
ENSG00000120332,TNN,17,5042,TNN-120332
ENSG00000235750,KIAA0040,10,4767,KIAA0040-235750
ENSG00000230687,ENSG00000230687.1,1,775,ENSG00000230687.1-230687
ENSG00000233946,RPS29P4,2,161,RPS29P4-233946
ENSG00000260990,ENSG00000260990.1,1,847,ENSG00000260990.1-260990
ENSG00000116147,TNR,18,12774,TNR-116147
ENSG00000235628,TNR-IT1,1,630,TNR-IT1-235628
ENSG00000224718,LINC01657,1,1809,LINC01657-224718
ENSG00000227740,LINC02803,2,1201,LINC02803-227740
ENSG00000230777,RPS29P5,1,171,RPS29P5-230777
ENSG00000143207,COP1,21,4177,COP1-143207
ENSG00000252906,SCARNA3,1,143,SCARNA3-252906
ENSG00000228686,ENSG00000228686.2,2,629,ENSG00000228686.2-228686
ENSG00000236021,COP1-DT,4,3821,COP1-DT-236021
ENSG00000273629,U7,1,62,U7-273629
ENSG00000232463,ENSG00000232463.1,1,631,ENSG00000232463.1-232463
ENSG00000253025,RNU2-12P,1,168,RNU2-12P-253025
ENSG00000227815,ENSG00000227815.2,2,795,ENSG00000227815.2-227815
ENSG00000231020,ENSG00000231020.1,1,424,ENSG00000231020.1-231020
ENSG00000225904,MORF4L1P7,1,703,MORF4L1P7-225904
ENSG00000116183,PAPPA2,11,10926,PAPPA2-116183
ENSG00000237514,PTP4A1P7,3,514,PTP4A1P7-237514
ENSG00000286754,ENSG00000286754.1,1,667,ENSG00000286754.1-286754
ENSG00000152092,ASTN1,16,9201,ASTN1-152092
ENSG00000202609,MIR488,4,83,MIR488-202609
